gvkey,fyear,act,at,bkvlps,capx,ceq,ch,che,csho,cstk,dlc,dltt,dvt,ebit,ebitda,emp,intan,invt,itcb,ivaeq,ivao,lct,lt,mib,ni,oiadp,ppegt,ppent,pstkl,pstkrv,rect,revt,sale,seq,txdb,txditc,txt,utme,xad,xopr,xrd,sich,mkvalt,prcc_f,naics,sic,marketval,log_sales,log_employee_base,log_asset_total,leverage1,leverage2,leverage3,randd,cap2asset,ebitda2asset,firmyr_patent_count,firmyr_fcitation06_mean,firmyr_fcitation06_total,firmyr_bcitation06_mean,firmyr_bcitation06_total,firmyr_nclaims_mean,firmyr_nclaims_total,firmyr_complexity_mean,firmyr_generality_mean,firmyr_originality_mean
5862,2003,244.564,1838.68,14.507,86.248,711.106,21.397,21.397,49.018,364.81,3.545,614.935,0,94.278,252.187,2.2,11.44,103.899,0,0,,147.286,1127.574,0,49.972,94.278,2409.335,1497.043,0,0,91.412,1100.852,1100.852,711.106,121.814,121.814,5.806,,,848.665,9.2,2400,2034.737,41.51,322110,2611,2034.737,7.003839,0.7884573,7.516803,0.001928,0.6132519,0.3344437,2.219203,0.0469076,0.1371565,3,0,0,313.7522,941.2566,23,69,6.293212,,0.7617216
5878,2000,3329.061,9603.456,17.8576,313.913,5400.987,151.295,151.295,302.448,3.027,425.789,1549.038,229.397,1563.437,1976.807,55.3,2483.882,1181.385,0,,,1817.61,4142.469,60,957.98,1563.437,4199.61,1722.524,0,0,1654.632,9983.577,9983.577,5400.987,0,0,520.2,,,8006.77,114.484,3540,18014.56,59.5625,333992,3540,18014.56,9.208696,4.012773,9.169878,0.0443371,0.4313519,0.1613001,4.740435,0.0326875,0.2058433,204,7.893016,1610.175,73.86429,15068.32,18.05882,3684,5.548352,0.4595277,0.5474781
5878,2001,3163.244,9822.349,19.8104,256.562,6040.738,282.224,282.224,304.927,3.052,313.447,1267.141,255.735,1306.103,1692.411,52,2738.694,994.156,0,41.802,1278.285,1518.158,3721.611,60,805.659,1306.103,4103.96,1633.69,0,0,1450.029,9292.791,9292.791,6040.738,0,0,428.4,,65.875,7600.38,102.288,3540,20649.66,67.72,333992,3540,20649.66,9.136994,3.951244,9.192415,0.0319116,0.3788922,0.1290059,4.627792,0.0261202,0.1723021,225,6.736027,1515.606,99.98847,22497.41,20.79111,4678,5.320155,0.4708941,0.5290321
5878,2002,3878.809,10623.1,21.6877,271.424,6649.071,1057.687,1057.687,306.583,3.068,121.604,1460.381,275.75,1557.004,1854.856,48.7,2624.81,962.746,0,54.342,1392.41,1567.162,3914.03,60,712.592,1557.004,4205.657,1631.249,0,0,1500.031,9467.74,9467.74,6649.071,0,0,501.75,,69.557,7612.884,101.344,3540,19884.97,64.86,333992,3540,19884.97,9.155645,3.885679,9.270786,0.0114471,0.3684452,0.1374722,4.618521,0.0255504,0.1746059,266,5.182171,1373.275,171.3073,45396.44,19.92105,5299,5.361197,0.4116402,0.5269179
5878,2003,4783.202,11193.32,25.5132,258.312,7874.286,1684.483,1684.483,308.636,3.089,56.094,920.36,288.833,1656.847,1958.937,47.5,2798.863,991.979,0,31.419,832.358,1488.903,3259.035,60,1023.68,1656.847,4561.429,1728.638,0,0,1721.186,10035.62,10035.62,7874.286,0,0,535.9,,69.922,8076.686,106.777,3540,25897.65,83.91,333992,3540,25897.65,9.213897,3.86073,9.323072,0.0050114,0.2911589,0.082224,4.670743,0.0230773,0.1750095,220,3.809714,838.1371,241.211,53066.41,18.22273,4009,5.441213,0.4666666,0.4888873
5878,2004,4322.198,11351.93,26.1016,282.56,7627.61,667.39,667.39,292.228,3.114,203.523,921.098,312.286,2072.307,2403.878,49,3193.055,1281.156,0,21.72,912.483,1850.971,3664.324,60,1338.694,2072.307,4937.112,1876.875,0,0,2054.624,11731.42,11731.42,7627.61,0,0,659.8,,81.113,9327.547,123.486,3540,27083.69,92.68,333992,3540,27083.69,9.370027,3.89182,9.337143,0.0179285,0.3227929,0.0811402,4.816128,0.0248909,0.2117593,97,0.1396072,13.5419,439.2061,42602.99,18.71134,1815,5.428911,,0.5226395
5878,2005,4111.605,11445.64,26.8752,293.102,7546.895,370.417,370.417,280.813,3.12,252.899,958.321,346.059,2272.333,2640.708,50,3678.938,1203.063,0,23.733,896.487,2000.731,3858.748,40,1494.869,2272.333,4851.178,1807.109,0,0,2098.276,12921.79,12921.79,7546.895,0,0,686.7,,80.059,10281.08,127.871,3540,24708.74,87.99,333992,3540,24708.74,9.46667,3.912023,9.345365,0.0220957,0.3371368,0.083728,4.851022,0.0256082,0.2307173,22,0,0,413.8357,9104.386,15.27273,336,5.862568,,0.4786843
5878,2006,5206.405,13880.44,16.1387,301.006,9017.508,590.207,590.207,558.75,6.309,462.721,955.61,423.563,2435.729,2861.857,55,5138.687,1482.508,0,91.365,486.689,2636.584,4862.931,,1717.746,2435.729,5408.846,2053.457,0,0,2773.242,14055.05,14055.05,9017.508,259.159,259.159,727.5,,98.66,11193.19,144.914,3540,25808.66,46.19,333992,3540,25808.66,9.550737,4.007333,9.538236,0.0333362,0.3503442,0.0688458,4.97614,0.0216856,0.2061791,2,0,0,144.3679,288.7357,12.5,25,4.644582,,0.8095238
5885,2000,1756.281,2039.373,3.3986,80.675,1838.136,552.767,1604.81,540.856,5.409,0.031,0,0,107.59,129.371,1.097,,19.371,0,0,48.627,200.441,201.237,0,154.352,107.59,269.919,174.049,0,0,116.425,861.829,861.829,1838.136,0,0,2.296,,4.163,732.458,166.712,2836,21972.28,40.625,325414,2836,21972.28,6.759057,0.0925792,7.620398,0.0000152,0.0986759,0,5.116268,0.0395587,0.0634367,33,2.9336,96.8088,36.80949,1214.713,25.39394,838,7.260851,0.7619048,0.7906866
5885,2001,1037.221,2295.308,3.7845,65.011,2063.68,198.777,857.814,545.294,5.453,0.031,0,0,103.034,134.144,1.303,,34.44,0,0,31.95,230.864,231.628,0,169.963,103.034,317.708,200.429,0,0,121.849,986.805,986.805,2063.68,0,0,42.491,,5.098,852.661,204.649,2836,15110.1,27.71,325414,2836,15110.1,6.894473,0.2646693,7.738622,0.0000135,0.1009137,0,5.321296,0.0283234,0.0584427,25,2.381624,59.5406,83.46557,2086.639,18.24,456,7.528305,1,0.8481832
5894,2000,5618.594,10604.59,-1.775,424.722,-323.028,381.353,1001.986,181.987,1088.724,1840.961,3346.929,346.956,862.904,1263.698,45.13,910.759,1260.707,0,376.866,112.163,5246.214,10839.38,88.235,-340.974,862.904,6843.408,3586.209,0,0,2338.96,11669.39,11669.39,-323.028,0,0,174.974,,,10405.69,263.208,2800,,33.6875,325,2800,6130.687,9.364724,3.809547,9.269042,0.1736004,1.022141,0.3156113,5.572945,0.0400508,0.1191652,20,2.475175,49.5035,34.34718,686.9435,12.45,249,6.181612,0.75,0.6177274
5894,2001,4546.142,9160.636,-2.2614,341.761,-411.567,437.744,668.978,182,1058.73,2428.681,2482.49,168.699,779.506,1137.264,39.78,891.486,1095.088,0,388.298,111.981,5236.934,9498.034,74.169,175.97,779.506,5162.765,3179.1,0,0,1829.509,9410.775,9410.775,-411.567,14.543,14.543,81.442,,,8273.511,222.508,2800,,21.85,325,2800,3976.7,9.149611,3.683364,9.122671,0.2651214,1.036831,0.2709954,5.404963,0.0373076,0.1241468,17,2.451418,41.6741,49.41946,840.1309,19.05882,324,6.049581,0.3333333,0.6290443
5894,2002,4664.331,8855.469,2.6974,352.481,803.141,429.737,888.445,297.75,1916.914,1170.107,2200.186,141.636,798.312,1173.326,36.66,923.853,1047.784,0,25.752,27.362,3891.771,7941.272,111.056,288.101,798.312,5314.569,3156.229,0,0,1733.431,9895.206,9895.206,803.141,225.33,225.33,178.654,,,8721.88,238.206,2800,,14.39,325,2800,4284.623,9.199805,3.601686,9.088791,0.1321338,0.8967647,0.248455,5.473136,0.0398038,0.1324973,23,3.53753,81.3632,92.49877,2127.472,17.69565,407,6.275619,0.6813186,0.6785714
5894,2003,5040.365,9292.114,2.6965,274.767,802.89,444.266,1059.815,297.75,2124.982,1006.289,2419.375,132.031,702.975,1107.988,35.03,949.195,1116.909,0,44.605,57.094,3971.629,8366.114,123.11,35.684,702.975,5761.182,3200.855,0,0,1789.552,10464.33,10464.33,802.89,140.952,140.952,73.152,,,9356.345,267.63,2800,,14.32,325,2800,4263.78,9.255728,3.556205,9.136921,0.1082949,0.9003456,0.2603686,5.589605,0.0295699,0.1192396,1,0,0,75.739,75.739,8,8,5.672478,,0.6444444
5894,2004,5242.176,9457.376,4.6396,302.728,1381.436,758.736,959.916,297.75,2281.956,580.548,2142.088,164.776,850.704,1241.568,33.3,919.68,1241.568,0,49.816,67.06,3979.532,7909.248,166.692,402.36,850.704,5951.096,3178.644,0,0,1862.352,10798.58,10798.58,1381.436,197.348,197.348,222.256,,,9557.008,281.652,2800,,18.43,325,2800,5487.533,9.287169,3.505557,9.154551,0.0613857,0.8363047,0.2264992,5.640672,0.0320097,0.1312804,1,0,0,54.1676,54.1676,16,16,5.106991,,0.8333333
5894,2005,3913.708,8881.04,-3.5357,273.29,-1053.624,629.081,945.34,298,2048.81,397.043,1885.524,156.411,881.744,1170.502,31.91,969.403,1130.97,0,32.657,195.943,3858.706,9716.376,218.288,670.332,881.744,5304.217,2748.361,0,0,1696.456,10058.42,10058.42,-1053.624,470.951,470.951,137.504,,,8887.916,252.664,2800,,22.79,325,2800,6791.42,9.216166,3.462919,9.091674,0.0447068,1.094058,0.2123089,5.532061,0.0307723,0.1317979,1,0,0,36.0806,36.0806,17,17,5.81139,,
5902,2000,43.83,48.026,0.8939,0.124,44.096,11.114,40.866,49.329,0.493,0.158,0.07,0.496,-10.832,-9.861,0.065,0,1.037,0,0,0,3.678,3.748,0.182,-9.636,-10.832,11.732,3.971,0,0,0.603,4.777,4.777,44.096,0,0,0,,,14.638,8.67,,1208.561,24.5,325413,2835,1208.561,1.563813,-2.733368,3.871742,0.0032899,0.0780411,0.0014575,2.159869,0.0025819,-0.2053263,8,0.4614,3.6912,159.2984,1274.388,16.25,130,7.560688,,0.7473294
5902,2001,55.986,59.657,0.8366,0.376,41.441,8.608,53.291,49.534,0.495,0.071,0,0,-8.383,-7.432,0.085,0,0.751,0,0,0,12.784,18.034,0.182,-4.751,-8.383,12.107,3.395,0,0,0.792,8.4,8.4,41.441,0,0,-0.803,,,15.832,10.264,,1060.028,21.4,325413,2835,1060.028,2.128232,-2.465104,4.088612,0.0011901,0.3022948,0,2.328643,0.0063027,-0.1245788,2,2.4734,4.9468,43.4742,86.9484,85,170,8.499445,,0.8214285
5902,2002,48.338,54.951,0.8245,4.105,41.096,13.063,44.788,49.842,0.499,0,0,0,-6.085,-5.107,0.094,0,0.642,0,0,0,13.296,13.296,0.559,-3.747,-6.085,16.251,6.562,0,0,1.107,14.287,14.287,41.096,0,0,-1.205,,,19.394,14.202,,259.6768,5.21,325413,2835,259.6768,2.65935,-2.36446,4.006442,0,0.241961,0,2.653383,0.0747029,-0.0929373,5,0,0,265.819,1329.095,31.4,157,7.20315,,0.6773499
5902,2003,26.391,45.13,0.6755,7.296,33.667,13.602,23.797,49.843,0.499,1.381,4.995,0,-9.814,-8.255,0.108,0,0.839,0,0,0,5.997,10.992,0.471,-7.874,-9.814,23.548,12.3,0,0,0.93,13.719,13.719,33.667,0,0,-0.679,,,21.974,18.175,2835,315.5062,6.33,325413,2835,315.5062,2.618782,-2.225624,3.809547,0.0306005,0.243563,0.1106803,2.900047,0.1616663,-0.182916,4,0,0,275.1933,1100.773,8,32,8.867409,,0.80583
5902,2004,16.632,32.089,0.2323,1.181,11.584,9.133,14.754,49.859,0.499,1.275,13.826,0,-22.993,-21.045,0.119,0,0.34,0,0,0,6.297,20.123,0.382,-22.355,-22.993,24.728,11.533,0,0,0.908,4.306,4.306,11.584,0,0,-0.234,,,25.351,21.934,2835,242.8133,4.87,325413,2835,242.8133,1.460009,-2.128632,3.468513,0.0397332,0.6270996,0.4308642,3.088038,0.0368039,-0.6558322,1,0,0,180.403,180.403,4,4,11.45372,,0.6999999
5905,2000,1056,9676,23.7065,227,4310,193,193,181.807,2751,78,952,26,743,1008,10.143,0,520,0,,,691,4560,334,400,743,12140,8352,472,472,310,2917,2917,4782,2401,2401,226,,,1909,22,3330,3047.085,16.76,331419,3330,3047.085,7.978311,2.316784,9.177403,0.0080612,0.4712691,0.0983878,3.091043,0.0234601,0.1041753,8,6.794163,54.3533,35.12424,280.9939,27.375,219,5.742184,0.9285714,0.6611449
5905,2001,1127,9587,26.4664,263,4822,306,306,182.193,2756,81,759,26,235,498,10.258,0,500,0,,,567,3943,350,305,235,12167,8217,472,472,277,2066,2066,5294,2117,2117,-84,,,1568,20,3330,3086.349,16.94,331419,3330,3086.349,7.633369,2.328058,9.168163,0.0084489,0.4112861,0.0791697,2.995732,0.027433,0.0519453,5,1.01906,5.0953,136.0659,680.3296,10.4,52,6.241281,,0.6316667
5905,2002,1987,8540,18.1895,600,3333,1087,1087,183.238,2771,97,1546,26,-2063,-1808,10.534,0,576,0,,,930,4367,368,-1481,-2063,10596,6345,472,472,251,2161,2161,3805,1364,1364,-639,,,3969,17,3330,3888.31,21.22,331419,3330,3888.31,7.678326,2.354608,9.052516,0.0113583,0.5113583,0.1810305,2.833213,0.0702576,-0.2117096,7,3.252086,22.7646,116.3582,814.5076,20.85714,146,5.537519,0.9999999,0.743142
5905,2003,1711,9006,20.6617,591,3862,418,418,186.916,2858,103,1409,6,251,516,10.478,0,746,0,,,880,4729,415,137,251,11502,6976,0,0,435,2474,2474,3862,1696,1696,-49,,,1958,27,3330,7442.995,39.82,331419,3330,7442.995,7.813591,2.349278,9.105646,0.0114368,0.5250944,0.1564513,3.295837,0.0656229,0.0572951,1,0,0,396.8866,396.8866,20,20,9.164528,,0.7636363
5905,2004,2574,10723,24.1319,876,4540,1076,1076,188.133,2891,107,1551,0,1429,1677,10.973,0,834,0,,,1324,5654,529,612,1429,12220,7580,0,0,601,4278,4278,4540,1879,1879,430,,,2601,29,3330,6919.532,36.78,331419,3330,6919.532,8.361241,2.395438,9.280147,0.0099786,0.5272778,0.1446424,3.367296,0.0816936,0.1563928,1,0,0,217.029,217.029,26,26,5.615764,,0
5959,2000,3322.8,10528.5,21.7679,186.6,3495.2,74.4,200,160.567,343.1,2121.8,1942.6,109.8,1240.5,1537.5,50.855,5105.3,1022.9,0,167.6,0,3966.6,6922.8,110.5,669.4,1240.5,2417.9,1528,0,0,1323.5,8798.2,8798.2,3495.2,0,0,283.1,,,7260.7,188.4,3560,6723.743,41.875,333912,3560,6723.743,9.082302,3.928978,9.261841,0.2015292,0.6575295,0.1845087,5.238567,0.0177233,0.1460322,38,5.400981,205.2373,43.54124,1654.567,14.71053,559,5.343213,0.3571428,0.6275407
5959,2001,3187.8,11063.7,23.3125,200.6,3916.6,114,121.4,168.004,168,563.7,2900.7,113.1,740.1,1102.6,55.898,4800,1295.3,0,0,0,2851,7036.6,110.5,246.2,740.1,2648.9,1633,0,0,1482.9,9682,9682,3916.6,170.1,170.1,-2.9,,,8579.4,215.4,3560,7024.247,41.81,333912,3560,7024.247,9.178023,4.023529,9.311425,0.0509504,0.6360078,0.2621817,5.372497,0.0181314,0.0996592,68,5.639778,383.5049,103.563,7042.287,16.25,1105,5.747871,0.530303,0.576366
5959,2002,4112.4,10809.6,20.5532,122.9,3478.2,342.2,342.2,169.229,169.2,1155.5,2092.1,114.9,718.4,924.3,45,4896.4,1189.8,0,,0,3798.1,7216.3,115.1,-173.5,718.4,2110.5,1279.9,0,0,1405.3,8951.3,8951.3,3478.2,0,0,20.3,,,8027,200.7,3560,7287,43.06,333912,3560,7287.001,9.099554,3.806663,9.28819,0.1068957,0.6675825,0.1935409,5.301811,0.0113695,0.0855073,23,5.509526,126.7191,149.0205,3427.471,16.95652,390,5.433754,0.6,0.5984757
5959,2003,3538.6,10664.9,25.7564,107.9,4493.3,457.7,459.6,174.454,174.5,800.7,1518.6,123.2,872.6,1066.6,42,4984.9,1009.1,0,,0,3053,6171.6,,644.5,872.6,2126.4,1213.1,0,0,1712.8,9876.2,9876.2,4493.3,0,0,94.2,,,8809.6,203.9,3560,11841.94,67.88,333912,3560,11841.94,9.197883,3.73767,9.274714,0.0750781,0.5786833,0.1423923,5.31763,0.0101173,0.1000103,23,2.750296,63.2568,360.0617,8281.42,21.6087,497,5.524736,1,0.6608819
5959,2004,4609.7,11414.6,33.1273,108.6,5733.8,1703.7,1703.7,173.084,173.1,612.8,1267.6,152.6,1106.8,1255.3,36,4748.9,1058.8,0,,0,2876.9,5680.8,,1218.7,1106.8,1858.5,1013.2,0,0,1498.4,9393.6,9393.6,5733.8,,,138.4,,,8138.3,149.2,3560,13898.65,80.3,333912,3560,13898.65,9.147784,3.583519,9.342649,0.0536856,0.4976784,0.1110508,5.005288,0.0095141,0.1099732,7,0,0,290.996,2036.972,17.42857,122,4.862033,,0.6900793
5959,2005,4248.2,11756.4,17.4236,111.8,5762,880.6,1037.1,330.7,330.7,932.7,1184.3,192,1361.8,1527.8,40,5150.3,1128.8,0,,0,3199.7,5994.4,,1054.2,1361.8,1994.8,1076,0,0,1679,10546.9,10546.9,5762,,,204.7,,,9019.1,162.4,3560,13350.36,40.37,333912,3560,13350.36,9.263587,3.688879,9.372153,0.0793355,0.509884,0.1007366,5.090063,0.0095097,0.1299548,2,0,0,1356.785,2713.57,6.5,13,5.807902,,0.5985212
5965,2000,,6.96,0.9707,0.003,4.51,,0.359,4.646,0.051,0,2.278,0,-0.544,-0.537,0.004,0,0,0,0,3.808,,2.45,0,-2.105,-0.544,0.06,0.021,0,0,0,0,0,4.51,0,0,0.44,,,0.537,0,9995,5.3429,1.15,541611,8742,5.3429,,-5.521461,1.940179,0,0.3520115,0.3272988,,0.000431,-0.0771552,2,9.7898,19.5796,24.4745,48.949,37.5,75,4.736518,0,0.1428571
5965,2001,,5.355,0.829,0.114,4.581,,0.555,5.526,0.059,0,0.72,0,-0.39,-0.369,0.004,0,0,0,0,2.176,,0.774,0,-0.577,-0.39,0.162,0.114,0,0,0,0,0,4.581,0,0,0.233,,,0.369,0,8742,5.526,1,541611,8742,5.526,,-5.521461,1.678031,0,0.1445378,0.1344538,,0.0212885,-0.0689076,1,0,0,39.1592,39.1592,1,1,5.347141,,0.25
5973,2000,56.578,167.68,6.4565,23.888,96.396,1.673,1.678,14.93,0.597,16.899,21.003,0.593,0.799,12.417,5.251,,21.571,0,0,0,50.281,71.284,0,-11.054,0.799,112.475,94.52,0,0,26.018,164.462,164.462,96.396,0,0,-4.516,,,152.045,3.472,3674,203.4213,13.625,334413,3674,203.4212,5.10268,1.658419,5.122057,0.1007812,0.4251193,0.1252564,1.244731,0.1424618,0.0740518,1,10.9668,10.9668,54.834,54.834,19,19,4.635888,0,0.1333333
5976,2000,158.066,356.488,-117.5645,9.879,-186.201,28.087,28.087,1.481,0.001,5.12,374.737,6.975,37.446,52.28,4.472,121.326,58.779,0,0,0,99.51,495.601,0,57.653,37.446,109.489,58.274,35,40.25,63.427,370.848,370.848,-139.113,0,0,-5.221,,,318.568,,3678,77.9376,52.625,334417,3678,77.93762,5.915792,1.497836,5.876301,0.0143623,1.390232,1.051191,,0.027712,0.1466529,4,8.824699,35.2988,67.5168,270.0672,37.75,151,5.525084,0.5,0.3864265
5976,2001,105.185,174.561,,6.205,-406.83,27.16,27.16,1.481,0.001,455.683,0.341,8.081,-20.072,0.346,5.385,0.616,40.461,0,0,0,501.15,526.222,0,-208.849,-20.072,115.635,52.43,35,40.25,35.406,246.119,246.119,-351.661,0,0,-13.64,,,245.773,,3678,2.962,2,334417,3678,2.962,5.505815,1.683617,5.162274,2.610451,3.014545,0.0019535,,0.0355463,0.0019821,2,20.1232,40.2464,20.1232,40.2464,18.5,37,5.894984,0,0.25
5988,2000,485.28,883.141,9.2236,,444.292,19.12,19.964,48.169,45.221,94.85,137.737,15.155,72.252,111.56,5.205,257.22,158.231,0,0.232,14.074,275.547,438.855,-0.006,43.728,72.252,232.107,105.024,0,0,263.289,886.621,886.621,444.292,18.756,18.756,22.029,,,775.061,59.91,3845,,10.25,334510,3845,493.7322,6.787417,1.64962,6.783485,0.1074007,0.4969252,0.1559626,4.092844,,0.1263218,13,12.71142,165.2485,81.61562,1061.003,35.76923,465,5.099479,0.4065476,0.4579298
5988,2001,485.466,859.513,9.6528,,464.967,21.143,22.379,48.169,42.875,70.005,115.745,21.339,102.787,138.267,5.386,236.72,156.131,0,0.142,17.027,252.201,394.328,0.218,64.208,102.787,229.061,103.055,0,0,281.331,912.674,912.674,464.967,20.077,20.077,27.983,,,774.407,59.305,3845,,20.98,334510,3845,1010.586,6.816379,1.683803,6.756366,0.0814473,0.4587807,0.1346635,4.082694,,0.1608667,6,2.88805,17.3283,48.77317,292.639,24,144,5.589222,,0.5078261
5988,2002,695.597,1160.816,14.1532,51.602,683.061,59.057,59.057,48.262,101.783,134.739,32.464,30.301,132.8,177.722,5.325,308.514,195.721,0,0.312,35.532,408.916,476.071,1.684,163.311,132.8,293.982,111.859,0,0,362.743,1190.55,1190.55,683.061,14.729,14.729,43.743,,,1012.828,87.409,3845,,39.2,334510,3845,1891.87,7.08217,1.672413,7.056879,0.1160727,0.4101175,0.0279665,4.470598,0.0444532,0.1531009,18,4.479828,80.6369,133.4098,2401.376,27.61111,497,5.484576,0,0.5102863
6003,2000,955.217,1470.401,10.8649,116.195,1139.897,397.709,678.329,104.916,0.105,9.658,30.686,0,332.413,423.327,5,0,75.614,0,,160.273,254.486,330.504,,415.203,332.413,1031.92,284.702,0,0,94.362,991.789,991.789,1139.897,0,0,48.018,,,568.462,128.749,3674,3106.563,29.61,334413,3674,3106.563,6.89951,1.609438,7.293291,0.0065683,0.2247713,0.0208691,4.857865,0.0790227,0.287899,28,26.95202,754.6565,95.53873,2675.084,28.25,791,5.634231,0.253523,0.3383011
6003,2001,887.375,1225.819,10.103,45.465,1054.709,256.172,674.4,104.396,0.104,5.248,9.731,0,-77.389,9.063,3.69,57.281,78.247,0,0,0,125.137,171.11,,-46.192,-77.389,1048.737,221.499,0,0,40.067,379.817,379.817,1054.709,0,0,-2.765,,,370.754,145.146,3674,3470.123,33.24,334413,3674,3470.123,5.93969,1.305627,7.111364,0.0042812,0.1395883,0.0079384,4.97774,0.0370895,0.0073934,41,13.00955,533.3914,192.2486,7882.191,27.39024,1123,5.607228,0.3607739,0.4063325
6003,2002,665.545,881.312,7.3167,43.722,758.692,144.4,554.825,103.693,0.104,4.18,5.551,0,-78.287,-0.005,3.09,47.266,41.189,0,0,30,103.025,122.62,,-277.896,-78.287,960.74,129.923,0,0,40.111,343.878,343.878,758.692,0,0,76.757,,,343.883,131.778,3674,823.3224,7.94,334413,3674,823.3224,5.840287,1.128171,6.781412,0.0047429,0.1391335,0.0062986,4.881119,0.0496101,-5.67E-06,33,11.78475,388.8966,207.1616,6836.332,22.39394,739,5.562306,0.2926407,0.5061001
6003,2003,706.151,905.553,7.4013,28.954,784.224,223.36,608.214,105.957,0.106,4.713,0.838,0,-7.159,45.384,3.15,52.784,32.745,0,0,30,110.391,121.329,,6.396,-7.159,950.901,108.424,0,0,53.091,345.443,345.443,784.224,0,0,-0.271,,,300.059,98.799,3674,1589.355,15,334413,3674,1589.355,5.844828,1.147402,6.808546,0.0052046,0.1339833,0.0009254,4.593088,0.0319738,0.0501174,34,9.655541,328.2884,439.8452,14954.74,21.91176,745,5.277763,0.3208333,0.5004106
6003,2004,682.804,902.14,7.4161,69.049,787.116,188.761,581.233,106.136,0.106,0,0,0,21.641,81.038,2.955,85.335,37.331,0,0,0,99.425,115.024,,13.333,21.641,997.736,124.57,0,0,52.948,390.64,390.64,787.116,4.709,4.709,0.02,,,309.602,105.559,3674,1276.816,12.03,334413,3674,1276.816,5.967786,1.083499,6.80477,0,0.1275013,0,4.65927,0.0765391,0.0898286,25,1.423864,35.5966,691.4669,17286.67,16.52,413,5.748214,,0.3846182
6003,2005,470.002,2037.691,9.3664,25.036,1858.199,266.173,295.973,198.389,0.198,0,0,0,-89.174,96.806,2.7,1438.431,58.692,0,0,6,147.638,179.492,,-81.708,-89.174,961.741,108.663,0,0,90.882,527.778,527.778,1858.199,16.273,16.273,-2.401,,,430.972,129.891,3674,2948.061,14.86,334413,3674,2948.061,6.268676,0.9932518,7.619573,0,0.088086,0,4.866695,0.0122865,0.0475077,8,0,0,811.1161,6488.929,10.875,87,5.367539,,0.6114025
6003,2006,560.787,2030.779,9.3705,20.49,1839.09,246.589,359.933,196.263,0.196,0,0,0,-2.418,185.743,2.4,1352.548,85.076,0,0,5,155.085,191.689,,-7.578,-2.418,940.534,93.058,0,0,89.986,803.596,803.596,1839.09,20.603,20.603,5.03,,,617.853,166.933,3674,3026.375,15.42,334413,3674,3026.375,6.689096,0.8754687,7.616175,0,0.0943919,0,5.117592,0.0100897,0.0914639,1,0,0,515.6955,515.6955,6,6,5.418943,,0.7333333
6008,2000,21150,47945,5.553,6674,37322,2976,13823,6721,6.721,378,707,470,10504,15311,86.1,5941,2241,0,0,3712,8650,10623,0,10535,10504,28253,15013,0,0,4129,33726,33726,37322,1266,1266,4606,,2000,18415,4006,3674,202050.1,30.0625,334413,3674,202050.1,10.42602,4.455509,10.77781,0.007884,0.2215664,0.0147461,8.295548,0.1392012,0.3193451,1585,14.78945,23441.28,165.559,262411,21.75457,34481,5.705162,0.4342792,0.4845455
6008,2001,17633,44395,5.3558,7309,35830,7970,11550,6690,6.69,409,1050,538,2578,8630,83.4,5127,2253,0,0,1474,6570,8565,0,1291,2578,34356,18121,0,0,2607,26539,26539,35830,945,945,892,,1600,17909,3994,3674,210400.5,31.45,334413,3674,210400.5,10.18637,4.423648,10.70088,0.0092127,0.1929271,0.0236513,8.292548,0.1646357,0.1943913,1539,11.37726,17509.61,188.0644,289431.1,22.19558,34159,5.715394,0.4555192,0.5160504
6008,2002,18925,44224,5.3944,4703,35468,7404,12587,6575,6.58,436,929,533,4790,9832,78.7,5164,2276,0,,2056,6595,8756,0,3117,4790,36912,17847,0,0,2574,26764,26764,35468,1232,1232,1087,,1700,16932,4054,3674,102372.8,15.57,334413,3674,102372.8,10.19481,4.365643,10.69702,0.0098589,0.197992,0.0210067,8.307459,0.106345,0.2223227,1467,6.857886,10046.8,224.9211,329509.4,22.27812,32682,5.740918,0.3894777,0.480831
6008,2003,22882,47143,5.8341,3656,37846,7971,16164,6487,6.487,224,936,524,8180,13152,79.7,4364,2519,0,,3077,6879,9297,0,5641,8180,38692,16661,0,0,2960,30141,30141,37846,1482,1482,1801,,1800,16989,4365,3674,207908.3,32.05,334413,3674,207908.3,10.31364,4.37827,10.76094,0.0047515,0.1972085,0.0198545,8.381373,0.0775513,0.278981,1126,4.586128,5163.98,237.8562,267826.1,20.12345,22659,5.855898,0.3137446,0.4942727
6008,2004,24058,48143,6.1697,3843,38579,8407,17172,6253,6.253,201,703,1022,10292,15152,85,4396,2621,0,,3726,8006,9564,0,7516,10292,39833,15768,0,0,2999,34209,34209,38579,855,855,2901,,2100,19057,4778,3674,146257.7,23.39,334413,3674,146257.7,10.44024,4.442651,10.78193,0.0041751,0.1986582,0.0146023,8.471777,0.0798247,0.314729,441,1.222902,539.2999,304.5453,134304.5,18.79365,8288,5.901235,0.6666666,0.485755
6008,2005,21194,48314,6.1129,5818,36182,7324,12772,5919,5.919,313,2106,1958,12230,16698,99.9,4527,3126,0,59,5174,9234,12132,0,8664,12230,44132,17111,0,0,3914,38826,38826,36182,703,703,3946,,2600,22128,5145,3674,147738.2,24.96,334413,3674,147738.2,10.56684,4.60417,10.78548,0.0064785,0.2511073,0.0435898,8.54578,0.1204206,0.3456141,94,0.3657415,34.3797,394.6371,37095.89,15.51064,1458,5.936548,,0.4858073
